StopName_zh,StopName_en,RouteUID,RouteID,RouteName_zh,RouteName_en
明興路,Ming-Sing Road,TNN10160,10160,1,1
南區區公所,South District Office,TNN10160,10160,1,1
日新橋,RihSin Bridge,TNN10160,10160,1,1
金華路一段,Sec. 1 Jin-Hua Road,TNN10160,10160,1,1
新都路口,Sin-Dou Rd. Intersection,TNN10160,10160,1,1
鹽埕,Yan-Cheng,TNN10160,10160,1,1
日新國小,Rih-Sin Elementary School,TNN10160,10160,1,1
北鹽埕,North of Yan-Cheng,TNN10160,10160,1,1
三官廟,Sanguan Temple,TNN10160,10160,1,1
南稅三村,Nan-Shuei 3rd Village,TNN10160,10160,1,1
新興路,Sinsing Rd.,TNN10160,10160,1,1
新興國小,Sinsing Elementary School,TNN10160,10160,1,1
台南站,Tainan(Simen Rd.＆ Wufei St.),TNN10160,10160,1,1
西門路一段,Sec. 1 Si-Men Road,TNN10160,10160,1,1
新光三越新天地,Shinkong Mitsukoshi Department Store,TNN10160,10160,1,1
小西門(大億麗緻),Siaosimen(Tayih Landis Hotel),TNN10160,10160,1,1
西門、友愛街口,Simen Rd.＆Youai St.,TNN10160,10160,1,1
中正、西門路口,Jhongjheng Rd.＆Simen Rd.,TNN10160,10160,1,1
林百貨(中正路),Hayashi Department Store (Jhongjheng Rd.),TNN10160,10160,1,1
民生綠園,Minsheng Green Garden,TNN10160,10160,1,1
中山、民權路口,Jhongshan Rd.＆Mincyuan Rd.,TNN10160,10160,1,1
台南醫院,Tainan Hospital,TNN10160,10160,1,1
臺南火車站(南站),Tainan Train Station(South),TNN10160,10160,1,1
臺南火車站(南站),Tainan Train Station(South),TNN10160,10160,1,1
台南醫院,Tainan Hospital,TNN10160,10160,1,1
中山、民權路口,Jhongshan Rd.＆Mincyuan Rd.,TNN10160,10160,1,1
民生綠園,Minsheng Green Garden,TNN10160,10160,1,1
林百貨(中正路),Hayashi Department Store (Jhongjheng Rd.),TNN10160,10160,1,1
中正、西門路口,Jhongjheng Rd.＆Simen Rd.,TNN10160,10160,1,1
西門、友愛街口,Simen Rd.＆Youai St.,TNN10160,10160,1,1
小西門(大億麗緻),Siaosimen(Tayih Landis Hotel),TNN10160,10160,1,1
新光三越新天地,Shinkong Mitsukoshi Department Store,TNN10160,10160,1,1
西門路一段,Sec. 1 Si-Men Road,TNN10160,10160,1,1
台南站,Tainan(Simen Rd.＆ Wufei St.),TNN10160,10160,1,1
新興國小,Sinsing Elementary School,TNN10160,10160,1,1
新興路,Sinsing Rd.,TNN10160,10160,1,1
南稅三村,Nan-Shuei 3rd Village,TNN10160,10160,1,1
三官廟,Sanguan Temple,TNN10160,10160,1,1
北鹽埕,North of Yan-Cheng,TNN10160,10160,1,1
日新國小,Rih-Sin Elementary School,TNN10160,10160,1,1
鹽埕,Yan-Cheng,TNN10160,10160,1,1
新都路口,Sin-Dou Rd. Intersection,TNN10160,10160,1,1
金華路一段,Sec. 1 Jin-Hua Road,TNN10160,10160,1,1
日新橋,RihSin Bridge,TNN10160,10160,1,1
南區區公所,South District Office,TNN10160,10160,1,1
明興路,Ming-Sing Road,TNN10160,10160,1,1
風櫃門,Feng-Guei-Men,TNN10160,10160,1,1
勞工住宅,Labor Housing,TNN10160,10160,1,1
北喜樹,North of Si-Shu,TNN10160,10160,1,1
喜樹,Si-Shu,TNN10160,10160,1,1
喜南里,Sinan Vil.,TNN10160,10160,1,1
喜東里,Sidong Vil.,TNN10160,10160,1,1
省躬公園,Sheng-Gong Park,TNN10160,10160,1,1
省躬國小,Sheng-Gong Elementary School,TNN10160,10160,1,1
歡喜公園,Huansi Park,TNN10160,10160,1,1
南寧高中,Nan-ning High School,TNN10160,10160,1,1
寮仔,Laio-Zih,TNN10160,10160,1,1
興農公園,Sing-Nong Park,TNN10160,10160,1,1
馬鎮宮,Ma-Jhen Temple,TNN10160,10160,1,1
同安宮,Tong-An Temple,TNN10160,10160,1,1
同安里,Tongan Village,TNN10160,10160,1,1
南萣橋北,North of Nan-Ding Bridge,TNN10160,10160,1,1
南萣橋南,South of Nan-Ding Bridge,TNN10160,10160,1,1
白砂崙,Bai-Sha-Lun,TNN10160,10160,1,1
白砂崙廟口,Bai-Sha-Lun Temple Entrance,TNN10160,10160,1,1
茄萣農會,Cie-Ding Farmers’ Association,TNN10160,10160,1,1
茄萣電信局,Cie-Ding Telephone Exchange,TNN10160,10160,1,1
威武廟,Weiwu Temple,TNN10160,10160,1,1
茄萣國中,Cie-Ding Junior High School,TNN10160,10160,1,1
茄萣國小,Cie-Ding Elementary School,TNN10160,10160,1,1
曾厝,Zeng-Cuo,TNN10160,10160,1,1
頂茄萣,Ding-Cie-Ding,TNN10160,10160,1,1
下茄萣,Sia-Cie-Ding,TNN10160,10160,1,1
光萣,Guang-Ding,TNN10160,10160,1,1
成功橋,Cheng-Gong Bridge,TNN10160,10160,1,1
北崎漏,North of Cilou,TNN10160,10160,1,1
崎漏,Cilou,TNN10160,10160,1,1
崎漏茄萣農會,Cilou Cie-Ding Farmers’ Association,TNN10160,10160,1,1
崎漏電信局,Cilou Telephone Exchange,TNN10160,10160,1,1
國民路,Guomin Rd.,TNN10161,10161,18,18
亞伯大飯店,Abba Hotel,TNN10161,10161,18,18
大忠里,Dajhong Vil.,TNN10161,10161,18,18
南區殯儀館,South District Funeral Parlor,TNN10161,10161,18,18
亞洲餐旅(六信高中),Asia hospitality vocational H.S.(Liuhsin S.H.S.),TNN10161,10161,18,18
水交社文化園區(大成路),Shueijiaoshe Cultural Park(Dacheng Rd.),TNN10161,10161,18,18
大成國中,Da-Cheng Junior High School,TNN10161,10161,18,18
台南站,Tainan(Simen Rd.＆ Wufei St.),TNN10161,10161,18,18
西門路一段,Sec. 1 Si-Men Road,TNN10161,10161,18,18
新光三越新天地,Shinkong Mitsukoshi Department Store,TNN10161,10161,18,18
小西門(大億麗緻),Siaosimen(Tayih Landis Hotel),TNN10161,10161,18,18
西門、友愛街口,Simen Rd.＆Youai St.,TNN10161,10161,18,18
西門、民權路口,Simen Rd.＆ Mincyuan Rd.,TNN10161,10161,18,18
西門路三段口,Sec. 3 Si-Men Road Intersection,TNN10161,10161,18,18
成功國小,Cheng-Gong Elementary School,TNN10161,10161,18,18
光復市場,Guang-Fu Market,TNN10161,10161,18,18
大道公廟,Dadaogong Temple,TNN10161,10161,18,18
臺南火車站(南站),Tainan Train Station(South),TNN10161,10161,18,18
公園南路,Gong-Yuan South Road,TNN10161,10161,18,18
臺南轉運站,Tainan Bus Station,TNN10161,10161,18,18
公園北路口,Gongyuan N. Rd. Intersection,TNN10161,10161,18,18
寮內,Liaonei,TNN10161,10161,18,18
建成市場,Jiancheng Market,TNN10161,10161,18,18
延平國中,Yenping Junior High School,TNN10161,10161,18,18
和緯路一段,Sec.1 Hewei Road,TNN10161,10161,18,18
成功國中,Cheng-gong Junior High School,TNN10161,10161,18,18
大道新城,Da Dao Housing Complex,TNN10161,10161,18,18
大光國小,Da-Guang Elementary School,TNN10161,10161,18,18
長榮路五段,Sec.5 Jhangrong Road,TNN10161,10161,18,18
延平市場(長榮路),Yanping Market(Changrong Rd.),TNN10161,10161,18,18
正風里,Jhengfong Village,TNN10161,10161,18,18
正覺里,Jhengjyue Vil.,TNN10161,10161,18,18
六甲頂,Lioujiading,TNN10161,10161,18,18
溪頂寮橋,Sidingliao Bridge,TNN10161,10161,18,18
南安順,South of An-Shun,TNN10161,10161,18,18
安順派出所,Anshun Police Station,TNN10161,10161,18,18
安順市場,An-Shun Market,TNN10161,10161,18,18
安順,Anshun,TNN10161,10161,18,18
北安橋,Beian Bridge,TNN10161,10161,18,18
北安順,North Anshun,TNN10161,10161,18,18
七號橋,No.7 Bridge,TNN10161,10161,18,18
政安路口,Jheng-An Rd. Intersection,TNN10161,10161,18,18
新和順,Sinheshun,TNN10161,10161,18,18
安順國小,An-Shun Elementary School,TNN10161,10161,18,18
安順國中,An-Shun Junior High School,TNN10161,10161,18,18
舊和順北,North Jiouheshun,TNN10161,10161,18,18
大聖廟,Dasheng Temple,TNN10161,10161,18,18
中洲寮,Jhongjhouliao,TNN10161,10161,18,18
福國寺,Fuguo Temple,TNN10161,10161,18,18
和順,Heshun,TNN10161,10161,18,18
安和路五段,Sec. 5 Anhe Rd.,TNN10161,10161,18,18
和順國小,Heshun Elementary School,TNN10161,10161,18,18
北和順,North Heshun,TNN10161,10161,18,18
嘉綠寶社區,Jia-Lyu-Bao Community,TNN10161,10161,18,18
安昌街口,An-Chang St. Intersection,TNN10161,10161,18,18
塭南里,Wunnan Village,TNN10161,10161,18,18
和順國中,HoShun Junior High School,TNN10161,10161,18,18
安南醫院,An-nan Hospital,TNN10161,10161,18,18
東和里,Donghe Vil.,TNN10161,10161,18,18
環館北路(史博館特區),Huanguan North Rd.(National Museum of History Center),TNN10161,10161,18,18
環館三路,Huanguan 3rd. Rd.,TNN10161,10161,18,18
東和里活動中心,Donghe Vil. Community Center,TNN10161,10161,18,18
臺灣歷史博物館(長和路),National Museum of Taiwan History(Changhe Rd.),TNN10161,10161,18,18
臺灣歷史博物館(慶和路),National Museum of Taiwan History(Cinghe Rd.),TNN10161,10161,18,18
臺灣歷史博物館(慶和路),National Museum of Taiwan History(Cinghe Rd.),TNN10161,10161,18,18
臺灣歷史博物館(長和路),National Museum of Taiwan History(Changhe Rd.),TNN10161,10161,18,18
東和里活動中心,Donghe Vil. Community Center,TNN10161,10161,18,18
環館三路,Huanguan 3rd. Rd.,TNN10161,10161,18,18
環館北路(史博館特區),Huanguan North Rd.(National Museum of History Center),TNN10161,10161,18,18
東和里,Donghe Vil.,TNN10161,10161,18,18
安南醫院,An-nan Hospital,TNN10161,10161,18,18
和順國中,HoShun Junior High School,TNN10161,10161,18,18
塭南里,Wunnan Village,TNN10161,10161,18,18
安昌街口,An-Chang St. Intersection,TNN10161,10161,18,18
嘉綠寶社區,Jia-Lyu-Bao Community,TNN10161,10161,18,18
北和順,North Heshun,TNN10161,10161,18,18
和順國小,Heshun Elementary School,TNN10161,10161,18,18
安和路五段,Sec. 5 Anhe Rd.,TNN10161,10161,18,18
和順,Heshun,TNN10161,10161,18,18
福國寺,Fuguo Temple,TNN10161,10161,18,18
中洲寮,Jhongjhouliao,TNN10161,10161,18,18
大聖廟,Dasheng Temple,TNN10161,10161,18,18
舊和順北,North Jiouheshun,TNN10161,10161,18,18
安順國中,An-Shun Junior High School,TNN10161,10161,18,18
安順國小,An-Shun Elementary School,TNN10161,10161,18,18
新和順,Sinheshun,TNN10161,10161,18,18
政安路口,Jheng-An Rd. Intersection,TNN10161,10161,18,18
七號橋,No.7 Bridge,TNN10161,10161,18,18
北安順,North Anshun,TNN10161,10161,18,18
北安橋,Beian Bridge,TNN10161,10161,18,18
安順,Anshun,TNN10161,10161,18,18
安順市場,An-Shun Market,TNN10161,10161,18,18
安順派出所,Anshun Police Station,TNN10161,10161,18,18
南安順,South of An-Shun,TNN10161,10161,18,18
溪頂寮橋,Sidingliao Bridge,TNN10161,10161,18,18
六甲頂,Lioujiading,TNN10161,10161,18,18
正覺里,Jhengjyue Vil.,TNN10161,10161,18,18
正風里,Jhengfong Village,TNN10161,10161,18,18
延平市場(長榮路),Yanping Market(Changrong Rd.),TNN10161,10161,18,18
長榮路五段,Sec.5 Jhangrong Road,TNN10161,10161,18,18
大光國小,Da-Guang Elementary School,TNN10161,10161,18,18
大道新城,Da Dao Housing Complex,TNN10161,10161,18,18
成功國中,Cheng-gong Junior High School,TNN10161,10161,18,18
和緯路一段,Sec.1 Hewei Road,TNN10161,10161,18,18
延平國中,Yenping Junior High School,TNN10161,10161,18,18
建成市場,Jiancheng Market,TNN10161,10161,18,18
寮內,Liaonei,TNN10161,10161,18,18
公園北路口,Gongyuan N. Rd. Intersection,TNN10161,10161,18,18
臺南轉運站,Tainan Bus Station,TNN10161,10161,18,18
公園南路,Gong-Yuan South Road,TNN10161,10161,18,18
臺南火車站(北站),Tainan Train Station(North),TNN10161,10161,18,18
大道公廟,Dadaogong Temple,TNN10161,10161,18,18
光復市場,Guang-Fu Market,TNN10161,10161,18,18
成功國小,Cheng-Gong Elementary School,TNN10161,10161,18,18
西門路三段口,Sec. 3 Si-Men Road Intersection,TNN10161,10161,18,18
西門、民權路口,Simen Rd.＆ Mincyuan Rd.,TNN10161,10161,18,18
西門、友愛街口,Simen Rd.＆Youai St.,TNN10161,10161,18,18
小西門(大億麗緻),Siaosimen(Tayih Landis Hotel),TNN10161,10161,18,18
新光三越新天地,Shinkong Mitsukoshi Department Store,TNN10161,10161,18,18
西門路一段,Sec. 1 Si-Men Road,TNN10161,10161,18,18
台南站,Tainan(Simen Rd.＆ Wufei St.),TNN10161,10161,18,18
大成國中,Da-Cheng Junior High School,TNN10161,10161,18,18
水交社文化園區(大成路),Shueijiaoshe Cultural Park(Dacheng Rd.),TNN10161,10161,18,18
亞洲餐旅(六信高中),Asia hospitality vocational H.S.(Liuhsin S.H.S.),TNN10161,10161,18,18
南區殯儀館,South District Funeral Parlor,TNN10161,10161,18,18
國民路,Guomin Rd.,TNN10161,10161,18,18
塭南里,Wunnan Village,TNN10161,10161,18,18
安昌街口,An-Chang St. Intersection,TNN10161,10161,18,18
嘉綠寶社區,Jia-Lyu-Bao Community,TNN10161,10161,18,18
北和順,North Heshun,TNN10161,10161,18,18
和順國小,Heshun Elementary School,TNN10161,10161,18,18
安和路五段,Sec. 5 Anhe Rd.,TNN10161,10161,18,18
和順,Heshun,TNN10161,10161,18,18
福國寺,Fuguo Temple,TNN10161,10161,18,18
中洲寮,Jhongjhouliao,TNN10161,10161,18,18
大聖廟,Dasheng Temple,TNN10161,10161,18,18
舊和順北,North Jiouheshun,TNN10161,10161,18,18
安順國中,An-Shun Junior High School,TNN10161,10161,18,18
安順國小,An-Shun Elementary School,TNN10161,10161,18,18
新和順,Sinheshun,TNN10161,10161,18,18
政安路口,Jheng-An Rd. Intersection,TNN10161,10161,18,18
七號橋,No.7 Bridge,TNN10161,10161,18,18
北安順,North Anshun,TNN10161,10161,18,18
北安橋,Beian Bridge,TNN10161,10161,18,18
安順,Anshun,TNN10161,10161,18,18
安順市場,An-Shun Market,TNN10161,10161,18,18
安順派出所,Anshun Police Station,TNN10161,10161,18,18
南安順,South of An-Shun,TNN10161,10161,18,18
溪頂寮橋,Sidingliao Bridge,TNN10161,10161,18,18
六甲頂,Lioujiading,TNN10161,10161,18,18
正覺里,Jhengjyue Vil.,TNN10161,10161,18,18
正風里,Jhengfong Village,TNN10161,10161,18,18
延平市場(長榮路),Yanping Market(Changrong Rd.),TNN10161,10161,18,18
長榮路五段,Sec.5 Jhangrong Road,TNN10161,10161,18,18
大光國小,Da-Guang Elementary School,TNN10161,10161,18,18
大道新城,Da Dao Housing Complex,TNN10161,10161,18,18
成功國中,Cheng-gong Junior High School,TNN10161,10161,18,18
和緯路一段,Sec.1 Hewei Road,TNN10161,10161,18,18
延平國中,Yenping Junior High School,TNN10161,10161,18,18
建成市場,Jiancheng Market,TNN10161,10161,18,18
寮內,Liaonei,TNN10161,10161,18,18
公園北路口,Gongyuan N. Rd. Intersection,TNN10161,10161,18,18
臺南轉運站,Tainan Bus Station,TNN10161,10161,18,18
公園南路,Gong-Yuan South Road,TNN10161,10161,18,18
臺南火車站(北站),Tainan Train Station(North),TNN10161,10161,18,18
大道公廟,Dadaogong Temple,TNN10161,10161,18,18
光復市場,Guang-Fu Market,TNN10161,10161,18,18
成功國小,Cheng-Gong Elementary School,TNN10161,10161,18,18
西門路三段口,Sec. 3 Si-Men Road Intersection,TNN10161,10161,18,18
西門、民權路口,Simen Rd.＆ Mincyuan Rd.,TNN10161,10161,18,18
西門、友愛街口,Simen Rd.＆Youai St.,TNN10161,10161,18,18
小西門(大億麗緻),Siaosimen(Tayih Landis Hotel),TNN10161,10161,18,18
新光三越新天地,Shinkong Mitsukoshi Department Store,TNN10161,10161,18,18
西門路一段,Sec. 1 Si-Men Road,TNN10161,10161,18,18
台南站,Tainan(Simen Rd.＆ Wufei St.),TNN10161,10161,18,18
臺灣歷史博物館(慶和路),National Museum of Taiwan History(Cinghe Rd.),TNN10161,10161,18,18
臺灣歷史博物館(長和路),National Museum of Taiwan History(Changhe Rd.),TNN10161,10161,18,18
東和里活動中心,Donghe Vil. Community Center,TNN10161,10161,18,18
環館三路,Huanguan 3rd. Rd.,TNN10161,10161,18,18
環館北路(史博館特區),Huanguan North Rd.(National Museum of History Center),TNN10161,10161,18,18
東和里,Donghe Vil.,TNN10161,10161,18,18
安南醫院,An-nan Hospital,TNN10161,10161,18,18
和順國中,HoShun Junior High School,TNN10161,10161,18,18
塭南里,Wunnan Village,TNN10161,10161,18,18
安昌街口,An-Chang St. Intersection,TNN10161,10161,18,18
嘉綠寶社區,Jia-Lyu-Bao Community,TNN10161,10161,18,18
北和順,North Heshun,TNN10161,10161,18,18
和順國小,Heshun Elementary School,TNN10161,10161,18,18
安和路五段,Sec. 5 Anhe Rd.,TNN10161,10161,18,18
和順,Heshun,TNN10161,10161,18,18
福國寺,Fuguo Temple,TNN10161,10161,18,18
中洲寮,Jhongjhouliao,TNN10161,10161,18,18
大聖廟,Dasheng Temple,TNN10161,10161,18,18
舊和順北,North Jiouheshun,TNN10161,10161,18,18
安順國中,An-Shun Junior High School,TNN10161,10161,18,18
安順國小,An-Shun Elementary School,TNN10161,10161,18,18
新和順,Sinheshun,TNN10161,10161,18,18
政安路口,Jheng-An Rd. Intersection,TNN10161,10161,18,18
七號橋,No.7 Bridge,TNN10161,10161,18,18
北安順,North Anshun,TNN10161,10161,18,18
北安橋,Beian Bridge,TNN10161,10161,18,18
安順,Anshun,TNN10161,10161,18,18
安順市場,An-Shun Market,TNN10161,10161,18,18
安順派出所,Anshun Police Station,TNN10161,10161,18,18
南安順,South of An-Shun,TNN10161,10161,18,18
溪頂寮橋,Sidingliao Bridge,TNN10161,10161,18,18
六甲頂,Lioujiading,TNN10161,10161,18,18
正覺里,Jhengjyue Vil.,TNN10161,10161,18,18
正風里,Jhengfong Village,TNN10161,10161,18,18
延平市場(長榮路),Yanping Market(Changrong Rd.),TNN10161,10161,18,18
長榮路五段,Sec.5 Jhangrong Road,TNN10161,10161,18,18
大光國小,Da-Guang Elementary School,TNN10161,10161,18,18
大道新城,Da Dao Housing Complex,TNN10161,10161,18,18
成功國中,Cheng-gong Junior High School,TNN10161,10161,18,18
和緯路一段,Sec.1 Hewei Road,TNN10161,10161,18,18
延平國中,Yenping Junior High School,TNN10161,10161,18,18
建成市場,Jiancheng Market,TNN10161,10161,18,18
寮內,Liaonei,TNN10161,10161,18,18
公園北路口,Gongyuan N. Rd. Intersection,TNN10161,10161,18,18
臺南轉運站,Tainan Bus Station,TNN10161,10161,18,18
公園南路,Gong-Yuan South Road,TNN10161,10161,18,18
臺南火車站(北站),Tainan Train Station(North),TNN10161,10161,18,18
大道公廟,Dadaogong Temple,TNN10161,10161,18,18
光復市場,Guang-Fu Market,TNN10161,10161,18,18
成功國小,Cheng-Gong Elementary School,TNN10161,10161,18,18
西門路三段口,Sec. 3 Si-Men Road Intersection,TNN10161,10161,18,18
西門、民權路口,Simen Rd.＆ Mincyuan Rd.,TNN10161,10161,18,18
西門、友愛街口,Simen Rd.＆Youai St.,TNN10161,10161,18,18
小西門(大億麗緻),Siaosimen(Tayih Landis Hotel),TNN10161,10161,18,18
新光三越新天地,Shinkong Mitsukoshi Department Store,TNN10161,10161,18,18
西門路一段,Sec. 1 Si-Men Road,TNN10161,10161,18,18
台南站,Tainan(Simen Rd.＆ Wufei St.),TNN10161,10161,18,18
台南站,Tainan(Simen Rd.＆ Wufei St.),TNN10161,10161,18,18
西門路一段,Sec. 1 Si-Men Road,TNN10161,10161,18,18
新光三越新天地,Shinkong Mitsukoshi Department Store,TNN10161,10161,18,18
小西門(大億麗緻),Siaosimen(Tayih Landis Hotel),TNN10161,10161,18,18
西門、友愛街口,Simen Rd.＆Youai St.,TNN10161,10161,18,18
西門、民權路口,Simen Rd.＆ Mincyuan Rd.,TNN10161,10161,18,18
西門路三段口,Sec. 3 Si-Men Road Intersection,TNN10161,10161,18,18
成功國小,Cheng-Gong Elementary School,TNN10161,10161,18,18
光復市場,Guang-Fu Market,TNN10161,10161,18,18
大道公廟,Dadaogong Temple,TNN10161,10161,18,18
臺南火車站(南站),Tainan Train Station(South),TNN10161,10161,18,18
公園南路,Gong-Yuan South Road,TNN10161,10161,18,18
臺南轉運站,Tainan Bus Station,TNN10161,10161,18,18
公園北路口,Gongyuan N. Rd. Intersection,TNN10161,10161,18,18
寮內,Liaonei,TNN10161,10161,18,18
建成市場,Jiancheng Market,TNN10161,10161,18,18
延平國中,Yenping Junior High School,TNN10161,10161,18,18
和緯路一段,Sec.1 Hewei Road,TNN10161,10161,18,18
成功國中,Cheng-gong Junior High School,TNN10161,10161,18,18
大道新城,Da Dao Housing Complex,TNN10161,10161,18,18
大光國小,Da-Guang Elementary School,TNN10161,10161,18,18
長榮路五段,Sec.5 Jhangrong Road,TNN10161,10161,18,18
延平市場(長榮路),Yanping Market(Changrong Rd.),TNN10161,10161,18,18
正風里,Jhengfong Village,TNN10161,10161,18,18
正覺里,Jhengjyue Vil.,TNN10161,10161,18,18
六甲頂,Lioujiading,TNN10161,10161,18,18
溪頂寮橋,Sidingliao Bridge,TNN10161,10161,18,18
南安順,South of An-Shun,TNN10161,10161,18,18
安順派出所,Anshun Police Station,TNN10161,10161,18,18
安順市場,An-Shun Market,TNN10161,10161,18,18
安順,Anshun,TNN10161,10161,18,18
北安橋,Beian Bridge,TNN10161,10161,18,18
北安順,North Anshun,TNN10161,10161,18,18
七號橋,No.7 Bridge,TNN10161,10161,18,18
政安路口,Jheng-An Rd. Intersection,TNN10161,10161,18,18
新和順,Sinheshun,TNN10161,10161,18,18
安順國小,An-Shun Elementary School,TNN10161,10161,18,18
安順國中,An-Shun Junior High School,TNN10161,10161,18,18
舊和順北,North Jiouheshun,TNN10161,10161,18,18
大聖廟,Dasheng Temple,TNN10161,10161,18,18
中洲寮,Jhongjhouliao,TNN10161,10161,18,18
福國寺,Fuguo Temple,TNN10161,10161,18,18
和順,Heshun,TNN10161,10161,18,18
安和路五段,Sec. 5 Anhe Rd.,TNN10161,10161,18,18
和順國小,Heshun Elementary School,TNN10161,10161,18,18
北和順,North Heshun,TNN10161,10161,18,18
嘉綠寶社區,Jia-Lyu-Bao Community,TNN10161,10161,18,18
安昌街口,An-Chang St. Intersection,TNN10161,10161,18,18
塭南里,Wunnan Village,TNN10161,10161,18,18
和順國中,HoShun Junior High School,TNN10161,10161,18,18
安南醫院,An-nan Hospital,TNN10161,10161,18,18
東和里,Donghe Vil.,TNN10161,10161,18,18
環館北路(史博館特區),Huanguan North Rd.(National Museum of History Center),TNN10161,10161,18,18
環館三路,Huanguan 3rd. Rd.,TNN10161,10161,18,18
東和里活動中心,Donghe Vil. Community Center,TNN10161,10161,18,18
臺灣歷史博物館(長和路),National Museum of Taiwan History(Changhe Rd.),TNN10161,10161,18,18
臺灣歷史博物館(慶和路),National Museum of Taiwan History(Cinghe Rd.),TNN10161,10161,18,18
塭南里,Wunnan Village,TNN10161,10161,18,18
安昌街口,An-Chang St. Intersection,TNN10161,10161,18,18
嘉綠寶社區,Jia-Lyu-Bao Community,TNN10161,10161,18,18
北和順,North Heshun,TNN10161,10161,18,18
和順國小,Heshun Elementary School,TNN10161,10161,18,18
安和路五段,Sec. 5 Anhe Rd.,TNN10161,10161,18,18
和順,Heshun,TNN10161,10161,18,18
福國寺,Fuguo Temple,TNN10161,10161,18,18
中洲寮,Jhongjhouliao,TNN10161,10161,18,18
大聖廟,Dasheng Temple,TNN10161,10161,18,18
舊和順北,North Jiouheshun,TNN10161,10161,18,18
安順國中,An-Shun Junior High School,TNN10161,10161,18,18
安順國小,An-Shun Elementary School,TNN10161,10161,18,18
新和順,Sinheshun,TNN10161,10161,18,18
政安路口,Jheng-An Rd. Intersection,TNN10161,10161,18,18
七號橋,No.7 Bridge,TNN10161,10161,18,18
北安順,North Anshun,TNN10161,10161,18,18
北安橋,Beian Bridge,TNN10161,10161,18,18
安順,Anshun,TNN10161,10161,18,18
安順市場,An-Shun Market,TNN10161,10161,18,18
安順派出所,Anshun Police Station,TNN10161,10161,18,18
南安順,South of An-Shun,TNN10161,10161,18,18
溪頂寮橋,Sidingliao Bridge,TNN10161,10161,18,18
六甲頂,Lioujiading,TNN10161,10161,18,18
正覺里,Jhengjyue Vil.,TNN10161,10161,18,18
正風里,Jhengfong Village,TNN10161,10161,18,18
延平市場(長榮路),Yanping Market(Changrong Rd.),TNN10161,10161,18,18
長榮路五段,Sec.5 Jhangrong Road,TNN10161,10161,18,18
大光國小,Da-Guang Elementary School,TNN10161,10161,18,18
大道新城,Da Dao Housing Complex,TNN10161,10161,18,18
成功國中,Cheng-gong Junior High School,TNN10161,10161,18,18
和緯路一段,Sec.1 Hewei Road,TNN10161,10161,18,18
延平國中,Yenping Junior High School,TNN10161,10161,18,18
建成市場,Jiancheng Market,TNN10161,10161,18,18
寮內,Liaonei,TNN10161,10161,18,18
公園北路口,Gongyuan N. Rd. Intersection,TNN10161,10161,18,18
臺南轉運站,Tainan Bus Station,TNN10161,10161,18,18
公園南路,Gong-Yuan South Road,TNN10161,10161,18,18
臺南火車站(北站),Tainan Train Station(North),TNN10161,10161,18,18
大道公廟,Dadaogong Temple,TNN10161,10161,18,18
光復市場,Guang-Fu Market,TNN10161,10161,18,18
成功國小,Cheng-Gong Elementary School,TNN10161,10161,18,18
西門路三段口,Sec. 3 Si-Men Road Intersection,TNN10161,10161,18,18
西門、民權路口,Simen Rd.＆ Mincyuan Rd.,TNN10161,10161,18,18
西門、友愛街口,Simen Rd.＆Youai St.,TNN10161,10161,18,18
小西門(大億麗緻),Siaosimen(Tayih Landis Hotel),TNN10161,10161,18,18
新光三越新天地,Shinkong Mitsukoshi Department Store,TNN10161,10161,18,18
西門路一段,Sec. 1 Si-Men Road,TNN10161,10161,18,18
台南站,Tainan(Simen Rd.＆ Wufei St.),TNN10161,10161,18,18
大成國中,Da-Cheng Junior High School,TNN10161,10161,18,18
水交社文化園區(大成路),Shueijiaoshe Cultural Park(Dacheng Rd.),TNN10161,10161,18,18
亞洲餐旅(六信高中),Asia hospitality vocational H.S.(Liuhsin S.H.S.),TNN10161,10161,18,18
南區殯儀館,South District Funeral Parlor,TNN10161,10161,18,18
國民路,Guomin Rd.,TNN10161,10161,18,18
國民路,Guomin Rd.,TNN10161,10161,18,18
亞伯大飯店,Abba Hotel,TNN10161,10161,18,18
大忠里,Dajhong Vil.,TNN10161,10161,18,18
南區殯儀館,South District Funeral Parlor,TNN10161,10161,18,18
亞洲餐旅(六信高中),Asia hospitality vocational H.S.(Liuhsin S.H.S.),TNN10161,10161,18,18
水交社文化園區(大成路),Shueijiaoshe Cultural Park(Dacheng Rd.),TNN10161,10161,18,18
大成國中,Da-Cheng Junior High School,TNN10161,10161,18,18
台南站,Tainan(Simen Rd.＆ Wufei St.),TNN10161,10161,18,18
西門路一段,Sec. 1 Si-Men Road,TNN10161,10161,18,18
新光三越新天地,Shinkong Mitsukoshi Department Store,TNN10161,10161,18,18
小西門(大億麗緻),Siaosimen(Tayih Landis Hotel),TNN10161,10161,18,18
西門、友愛街口,Simen Rd.＆Youai St.,TNN10161,10161,18,18
西門、民權路口,Simen Rd.＆ Mincyuan Rd.,TNN10161,10161,18,18
西門路三段口,Sec. 3 Si-Men Road Intersection,TNN10161,10161,18,18
成功國小,Cheng-Gong Elementary School,TNN10161,10161,18,18
光復市場,Guang-Fu Market,TNN10161,10161,18,18
大道公廟,Dadaogong Temple,TNN10161,10161,18,18
臺南火車站(南站),Tainan Train Station(South),TNN10161,10161,18,18
